"raab_id","female.adj.pct_blind","female.adj.pct_mild.vi","female.adj.pct_moderate.vi","female.adj.pct_severe.vi","female.adj.pct.lci_blind","female.adj.pct.lci_mild.vi","female.adj.pct.lci_moderate.vi","female.adj.pct.lci_severe.vi","female.adj.pct.uci_blind","female.adj.pct.uci_mild.vi","female.adj.pct.uci_moderate.vi","female.adj.pct.uci_severe.vi","male.adj.pct_blind","male.adj.pct_mild.vi","male.adj.pct_moderate.vi","male.adj.pct_severe.vi","male.adj.pct.lci_blind","male.adj.pct.lci_mild.vi","male.adj.pct.lci_moderate.vi","male.adj.pct.lci_severe.vi","male.adj.pct.uci_blind","male.adj.pct.uci_mild.vi","male.adj.pct.uci_moderate.vi","male.adj.pct.uci_severe.vi","total.adj.pct_blind","total.adj.pct_mild.vi","total.adj.pct_moderate.vi","total.adj.pct_severe.vi","total.adj.pct.lci_blind","total.adj.pct.lci_mild.vi","total.adj.pct.lci_moderate.vi","total.adj.pct.lci_severe.vi","total.adj.pct.uci_blind","total.adj.pct.uci_mild.vi","total.adj.pct.uci_moderate.vi","total.adj.pct.uci_severe.vi","extrapolated.female.n_blind","extrapolated.female.n_mild.vi","extrapolated.female.n_moderate.vi","extrapolated.female.n_severe.vi","extrapolated.male.n_blind","extrapolated.male.n_mild.vi","extrapolated.male.n_moderate.vi","extrapolated.male.n_severe.vi","extrapolated.total.n_blind","extrapolated.total.n_mild.vi","extrapolated.total.n_moderate.vi","extrapolated.total.n_severe.vi","male.denom_csc_operable_thresh_360","male.denom_ecsc_612_operable_thresh_360","female.denom_csc_operable_thresh_360","female.denom_ecsc_612_operable_thresh_360","total.denom_csc_operable_thresh_360","total.denom_ecsc_612_operable_thresh_360","male.num_csc_operable_thresh_360","male.num_ecsc_612_operable_thresh_360","female.num_csc_operable_thresh_360","female.num_ecsc_612_operable_thresh_360","total.num_csc_operable_thresh_360","total.num_ecsc_612_operable_thresh_360","male.crude_csc_operable_thresh_360","male.crude_ecsc_612_operable_thresh_360","female.crude_csc_operable_thresh_360","female.crude_ecsc_612_operable_thresh_360","total.crude_csc_operable_thresh_360","total.crude_ecsc_612_operable_thresh_360","male.adjusted_csc_operable_thresh_360","male.adjusted_ecsc_612_operable_thresh_360","female.adjusted_csc_operable_thresh_360","female.adjusted_ecsc_612_operable_thresh_360","total.adjusted_csc_operable_thresh_360","total.adjusted_ecsc_612_operable_thresh_360","male.adjusted.lci_csc_operable_thresh_360","male.adjusted.lci_ecsc_612_operable_thresh_360","male.adjusted.uci_csc_operable_thresh_360","male.adjusted.uci_ecsc_612_operable_thresh_360","female.adjusted.lci_csc_operable_thresh_360","female.adjusted.lci_ecsc_612_operable_thresh_360","female.adjusted.uci_csc_operable_thresh_360","female.adjusted.uci_ecsc_612_operable_thresh_360","total.adjusted.lci_csc_operable_thresh_360","total.adjusted.lci_ecsc_612_operable_thresh_360","total.adjusted.uci_csc_operable_thresh_360","total.adjusted.uci_ecsc_612_operable_thresh_360","male.denom_csc_operable_thresh_660","male.denom_ecsc_612_operable_thresh_660","female.denom_csc_operable_thresh_660","female.denom_ecsc_612_operable_thresh_660","total.denom_csc_operable_thresh_660","total.denom_ecsc_612_operable_thresh_660","male.num_csc_operable_thresh_660","male.num_ecsc_612_operable_thresh_660","female.num_csc_operable_thresh_660","female.num_ecsc_612_operable_thresh_660","total.num_csc_operable_thresh_660","total.num_ecsc_612_operable_thresh_660","male.crude_csc_operable_thresh_660","male.crude_ecsc_612_operable_thresh_660","female.crude_csc_operable_thresh_660","female.crude_ecsc_612_operable_thresh_660","total.crude_csc_operable_thresh_660","total.crude_ecsc_612_operable_thresh_660","male.adjusted_csc_operable_thresh_660","male.adjusted_ecsc_612_operable_thresh_660","female.adjusted_csc_operable_thresh_660","female.adjusted_ecsc_612_operable_thresh_660","total.adjusted_csc_operable_thresh_660","total.adjusted_ecsc_612_operable_thresh_660","male.adjusted.lci_csc_operable_thresh_660","male.adjusted.lci_ecsc_612_operable_thresh_660","male.adjusted.uci_csc_operable_thresh_660","male.adjusted.uci_ecsc_612_operable_thresh_660","female.adjusted.lci_csc_operable_thresh_660","female.adjusted.lci_ecsc_612_operable_thresh_660","female.adjusted.uci_csc_operable_thresh_660","female.adjusted.uci_ecsc_612_operable_thresh_660","total.adjusted.lci_csc_operable_thresh_660","total.adjusted.lci_ecsc_612_operable_thresh_660","total.adjusted.uci_csc_operable_thresh_660","total.adjusted.uci_ecsc_612_operable_thresh_660","male.denom_csc_operable_thresh_618","male.denom_ecsc_612_operable_thresh_618","female.denom_csc_operable_thresh_618","female.denom_ecsc_612_operable_thresh_618","total.denom_csc_operable_thresh_618","total.denom_ecsc_612_operable_thresh_618","male.num_csc_operable_thresh_618","male.num_ecsc_612_operable_thresh_618","female.num_csc_operable_thresh_618","female.num_ecsc_612_operable_thresh_618","total.num_csc_operable_thresh_618","total.num_ecsc_612_operable_thresh_618","male.crude_csc_operable_thresh_618","male.crude_ecsc_612_operable_thresh_618","female.crude_csc_operable_thresh_618","female.crude_ecsc_612_operable_thresh_618","total.crude_csc_operable_thresh_618","total.crude_ecsc_612_operable_thresh_618","male.adjusted_csc_operable_thresh_618","male.adjusted_ecsc_612_operable_thresh_618","female.adjusted_csc_operable_thresh_618","female.adjusted_ecsc_612_operable_thresh_618","total.adjusted_csc_operable_thresh_618","total.adjusted_ecsc_612_operable_thresh_618","male.adjusted.lci_csc_operable_thresh_618","male.adjusted.lci_ecsc_612_operable_thresh_618","male.adjusted.uci_csc_operable_thresh_618","male.adjusted.uci_ecsc_612_operable_thresh_618","female.adjusted.lci_csc_operable_thresh_618","female.adjusted.lci_ecsc_612_operable_thresh_618","female.adjusted.uci_csc_operable_thresh_618","female.adjusted.uci_ecsc_612_operable_thresh_618","total.adjusted.lci_csc_operable_thresh_618","total.adjusted.lci_ecsc_612_operable_thresh_618","total.adjusted.uci_csc_operable_thresh_618","total.adjusted.uci_ecsc_612_operable_thresh_618","male.denom_csc_operable_thresh_612","male.denom_ecsc_612_operable_thresh_612","female.denom_csc_operable_thresh_612","female.denom_ecsc_612_operable_thresh_612","total.denom_csc_operable_thresh_612","total.denom_ecsc_612_operable_thresh_612","male.num_csc_operable_thresh_612","male.num_ecsc_612_operable_thresh_612","female.num_csc_operable_thresh_612","female.num_ecsc_612_operable_thresh_612","total.num_csc_operable_thresh_612","total.num_ecsc_612_operable_thresh_612","male.crude_csc_operable_thresh_612","male.crude_ecsc_612_operable_thresh_612","female.crude_csc_operable_thresh_612","female.crude_ecsc_612_operable_thresh_612","total.crude_csc_operable_thresh_612","total.crude_ecsc_612_operable_thresh_612","male.adjusted_csc_operable_thresh_612","male.adjusted_ecsc_612_operable_thresh_612","female.adjusted_csc_operable_thresh_612","female.adjusted_ecsc_612_operable_thresh_612","total.adjusted_csc_operable_thresh_612","total.adjusted_ecsc_612_operable_thresh_612","male.adjusted.lci_csc_operable_thresh_612","male.adjusted.lci_ecsc_612_operable_thresh_612","male.adjusted.uci_csc_operable_thresh_612","male.adjusted.uci_ecsc_612_operable_thresh_612","female.adjusted.lci_csc_operable_thresh_612","female.adjusted.lci_ecsc_612_operable_thresh_612","female.adjusted.uci_csc_operable_thresh_612","female.adjusted.uci_ecsc_612_operable_thresh_612","total.adjusted.lci_csc_operable_thresh_612","total.adjusted.lci_ecsc_612_operable_thresh_612","total.adjusted.uci_csc_operable_thresh_612","total.adjusted.uci_ecsc_612_operable_thresh_612","male.adj.pct_bilateral_cataract_PinVA_360","male.adj.pct_bilateral_cataract_PinVA_612","male.adj.pct_bilateral_cataract_PinVA_618","male.adj.pct_bilateral_cataract_PinVA_660","male.adj.pct_unilateral_cataract_PinVA_360","male.adj.pct_unilateral_cataract_PinVA_612","male.adj.pct_unilateral_cataract_PinVA_618","male.adj.pct_unilateral_cataract_PinVA_660","male.adj.pct.lci_bilateral_cataract_PinVA_360","male.adj.pct.lci_bilateral_cataract_PinVA_612","male.adj.pct.lci_bilateral_cataract_PinVA_618","male.adj.pct.lci_bilateral_cataract_PinVA_660","male.adj.pct.lci_unilateral_cataract_PinVA_360","male.adj.pct.lci_unilateral_cataract_PinVA_612","male.adj.pct.lci_unilateral_cataract_PinVA_618","male.adj.pct.lci_unilateral_cataract_PinVA_660","male.adj.pct.uci_bilateral_cataract_PinVA_360","male.adj.pct.uci_bilateral_cataract_PinVA_612","male.adj.pct.uci_bilateral_cataract_PinVA_618","male.adj.pct.uci_bilateral_cataract_PinVA_660","male.adj.pct.uci_unilateral_cataract_PinVA_360","male.adj.pct.uci_unilateral_cataract_PinVA_612","male.adj.pct.uci_unilateral_cataract_PinVA_618","male.adj.pct.uci_unilateral_cataract_PinVA_660","female.adj.pct_bilateral_cataract_PinVA_360","female.adj.pct_bilateral_cataract_PinVA_612","female.adj.pct_bilateral_cataract_PinVA_618","female.adj.pct_bilateral_cataract_PinVA_660","female.adj.pct_unilateral_cataract_PinVA_360","female.adj.pct_unilateral_cataract_PinVA_612","female.adj.pct_unilateral_cataract_PinVA_618","female.adj.pct_unilateral_cataract_PinVA_660","female.adj.pct.lci_bilateral_cataract_PinVA_360","female.adj.pct.lci_bilateral_cataract_PinVA_612","female.adj.pct.lci_bilateral_cataract_PinVA_618","female.adj.pct.lci_bilateral_cataract_PinVA_660","female.adj.pct.lci_unilateral_cataract_PinVA_360","female.adj.pct.lci_unilateral_cataract_PinVA_612","female.adj.pct.lci_unilateral_cataract_PinVA_618","female.adj.pct.lci_unilateral_cataract_PinVA_660","female.adj.pct.uci_bilateral_cataract_PinVA_360","female.adj.pct.uci_bilateral_cataract_PinVA_612","female.adj.pct.uci_bilateral_cataract_PinVA_618","female.adj.pct.uci_bilateral_cataract_PinVA_660","female.adj.pct.uci_unilateral_cataract_PinVA_360","female.adj.pct.uci_unilateral_cataract_PinVA_612","female.adj.pct.uci_unilateral_cataract_PinVA_618","female.adj.pct.uci_unilateral_cataract_PinVA_660","total.adj.pct_bilateral_cataract_PinVA_360","total.adj.pct_bilateral_cataract_PinVA_612","total.adj.pct_bilateral_cataract_PinVA_618","total.adj.pct_bilateral_cataract_PinVA_660","total.adj.pct_unilateral_cataract_PinVA_360","total.adj.pct_unilateral_cataract_PinVA_612","total.adj.pct_unilateral_cataract_PinVA_618","total.adj.pct_unilateral_cataract_PinVA_660","total.adj.pct.lci_bilateral_cataract_PinVA_360","total.adj.pct.lci_bilateral_cataract_PinVA_612","total.adj.pct.lci_bilateral_cataract_PinVA_618","total.adj.pct.lci_bilateral_cataract_PinVA_660","total.adj.pct.lci_unilateral_cataract_PinVA_360","total.adj.pct.lci_unilateral_cataract_PinVA_612","total.adj.pct.lci_unilateral_cataract_PinVA_618","total.adj.pct.lci_unilateral_cataract_PinVA_660","total.adj.pct.uci_bilateral_cataract_PinVA_360","total.adj.pct.uci_bilateral_cataract_PinVA_612","total.adj.pct.uci_bilateral_cataract_PinVA_618","total.adj.pct.uci_bilateral_cataract_PinVA_660","total.adj.pct.uci_unilateral_cataract_PinVA_360","total.adj.pct.uci_unilateral_cataract_PinVA_612","total.adj.pct.uci_unilateral_cataract_PinVA_618","total.adj.pct.uci_unilateral_cataract_PinVA_660","extrapolated.male.n_bilateral_cataract_PinVA_360","extrapolated.male.n_bilateral_cataract_PinVA_612","extrapolated.male.n_bilateral_cataract_PinVA_618","extrapolated.male.n_bilateral_cataract_PinVA_660","extrapolated.male.n_unilateral_cataract_PinVA_360","extrapolated.male.n_unilateral_cataract_PinVA_612","extrapolated.male.n_unilateral_cataract_PinVA_618","extrapolated.male.n_unilateral_cataract_PinVA_660","extrapolated.female.n_bilateral_cataract_PinVA_360","extrapolated.female.n_bilateral_cataract_PinVA_612","extrapolated.female.n_bilateral_cataract_PinVA_618","extrapolated.female.n_bilateral_cataract_PinVA_660","extrapolated.female.n_unilateral_cataract_PinVA_360","extrapolated.female.n_unilateral_cataract_PinVA_612","extrapolated.female.n_unilateral_cataract_PinVA_618","extrapolated.female.n_unilateral_cataract_PinVA_660","extrapolated.total.n_bilateral_cataract_PinVA_360","extrapolated.total.n_bilateral_cataract_PinVA_612","extrapolated.total.n_bilateral_cataract_PinVA_618","extrapolated.total.n_bilateral_cataract_PinVA_660","extrapolated.total.n_unilateral_cataract_PinVA_360","extrapolated.total.n_unilateral_cataract_PinVA_612","extrapolated.total.n_unilateral_cataract_PinVA_618","extrapolated.total.n_unilateral_cataract_PinVA_660","blind.n_poor_vision_cause_cataract_untreated","blind.n_poor_vision_cause_glaucoma","blind.n_poor_vision_cause_other_corneal_opacity","blind.pct_poor_vision_cause_cataract_untreated","blind.pct_poor_vision_cause_glaucoma","blind.pct_poor_vision_cause_other_corneal_opacity","female.n_50-59_dist_re_ucva","female.n_60-69_dist_re_ucva","female.n_70-79_dist_re_ucva","female.n_80+_dist_re_ucva","female.n_Total_dist_re_ucva","female.pct_50-59_dist_re_ucva","female.pct_60-69_dist_re_ucva","female.pct_70-79_dist_re_ucva","female.pct_80+_dist_re_ucva","female.pct_Total_dist_re_ucva","female.pct.lci_50-59_dist_re_ucva","female.pct.lci_60-69_dist_re_ucva","female.pct.lci_70-79_dist_re_ucva","female.pct.lci_80+_dist_re_ucva","female.pct.lci_Total_dist_re_ucva","female.pct.uci_50-59_dist_re_ucva","female.pct.uci_60-69_dist_re_ucva","female.pct.uci_70-79_dist_re_ucva","female.pct.uci_80+_dist_re_ucva","female.pct.uci_Total_dist_re_ucva","male.n_50-59_dist_re_ucva","male.n_60-69_dist_re_ucva","male.n_70-79_dist_re_ucva","male.n_80+_dist_re_ucva","male.n_Total_dist_re_ucva","male.pct_50-59_dist_re_ucva","male.pct_60-69_dist_re_ucva","male.pct_70-79_dist_re_ucva","male.pct_80+_dist_re_ucva","male.pct_Total_dist_re_ucva","male.pct.lci_50-59_dist_re_ucva","male.pct.lci_60-69_dist_re_ucva","male.pct.lci_70-79_dist_re_ucva","male.pct.lci_80+_dist_re_ucva","male.pct.lci_Total_dist_re_ucva","male.pct.uci_50-59_dist_re_ucva","male.pct.uci_60-69_dist_re_ucva","male.pct.uci_70-79_dist_re_ucva","male.pct.uci_80+_dist_re_ucva","male.pct.uci_Total_dist_re_ucva","total.n_50-59_dist_re_ucva","total.n_60-69_dist_re_ucva","total.n_70-79_dist_re_ucva","total.n_80+_dist_re_ucva","total.n_Total_dist_re_ucva","total.pct_50-59_dist_re_ucva","total.pct_60-69_dist_re_ucva","total.pct_70-79_dist_re_ucva","total.pct_80+_dist_re_ucva","total.pct_Total_dist_re_ucva","total.pct.lci_50-59_dist_re_ucva","total.pct.lci_60-69_dist_re_ucva","total.pct.lci_70-79_dist_re_ucva","total.pct.lci_80+_dist_re_ucva","total.pct.lci_Total_dist_re_ucva","total.pct.uci_50-59_dist_re_ucva","total.pct.uci_60-69_dist_re_ucva","total.pct.uci_70-79_dist_re_ucva","total.pct.uci_80+_dist_re_ucva","total.pct.uci_Total_dist_re_ucva","female.pct_dist_erec_ucva","female.pct_dist_rec_ucva","female.pct.lci_dist_erec_ucva","female.pct.lci_dist_rec_ucva","female.pct.uci_dist_erec_ucva","female.pct.uci_dist_rec_ucva","female.adj.pct_dist_erec_ucva","female.adj.pct_dist_rec_ucva","female.adj.pct.lci_dist_erec_ucva","female.adj.pct.lci_dist_rec_ucva","female.adj.pct.uci_dist_erec_ucva","female.adj.pct.uci_dist_rec_ucva","male.pct_dist_erec_ucva","male.pct_dist_rec_ucva","male.pct.lci_dist_erec_ucva","male.pct.lci_dist_rec_ucva","male.pct.uci_dist_erec_ucva","male.pct.uci_dist_rec_ucva","male.adj.pct_dist_erec_ucva","male.adj.pct_dist_rec_ucva","male.adj.pct.lci_dist_erec_ucva","male.adj.pct.lci_dist_rec_ucva","male.adj.pct.uci_dist_erec_ucva","male.adj.pct.uci_dist_rec_ucva","total.pct_dist_erec_ucva","total.pct_dist_rec_ucva","total.pct.lci_dist_erec_ucva","total.pct.lci_dist_rec_ucva","total.pct.uci_dist_erec_ucva","total.pct.uci_dist_rec_ucva","total.adj.pct_dist_erec_ucva","total.adj.pct_dist_rec_ucva","total.adj.pct.lci_dist_erec_ucva","total.adj.pct.lci_dist_rec_ucva","total.adj.pct.uci_dist_erec_ucva","total.adj.pct.uci_dist_rec_ucva","quality_gap_dist_erec_ucva","quality_gap_dist_rec_ucva","female.n_50-59_near_re_ucva","female.n_60-69_near_re_ucva","female.n_70-79_near_re_ucva","female.n_80+_near_re_ucva","female.n_Total_near_re_ucva","male.n_50-59_near_re_ucva","male.n_60-69_near_re_ucva","male.n_70-79_near_re_ucva","male.n_80+_near_re_ucva","male.n_Total_near_re_ucva","total.n_50-59_near_re_ucva","total.n_60-69_near_re_ucva","total.n_70-79_near_re_ucva","total.n_80+_near_re_ucva","total.n_Total_near_re_ucva","female.pct_near_erec_ucva","female.pct_near_rec_ucva","female.pct.lci_near_erec_ucva","female.pct.lci_near_rec_ucva","female.pct.uci_near_erec_ucva","female.pct.uci_near_rec_ucva","female.adj.pct_near_erec_ucva","female.adj.pct_near_rec_ucva","female.adj.pct.lci_near_erec_ucva","female.adj.pct.lci_near_rec_ucva","female.adj.pct.uci_near_erec_ucva","female.adj.pct.uci_near_rec_ucva","male.pct_near_erec_ucva","male.pct_near_rec_ucva","male.pct.lci_near_erec_ucva","male.pct.lci_near_rec_ucva","male.pct.uci_near_erec_ucva","male.pct.uci_near_rec_ucva","male.adj.pct_near_erec_ucva","male.adj.pct_near_rec_ucva","male.adj.pct.lci_near_erec_ucva","male.adj.pct.lci_near_rec_ucva","male.adj.pct.uci_near_erec_ucva","male.adj.pct.uci_near_rec_ucva","total.pct_near_erec_ucva","total.pct_near_rec_ucva","total.pct.lci_near_erec_ucva","total.pct.lci_near_rec_ucva","total.pct.uci_near_erec_ucva","total.pct.uci_near_rec_ucva","total.adj.pct_near_erec_ucva","total.adj.pct_near_rec_ucva","total.adj.pct.lci_near_erec_ucva","total.adj.pct.lci_near_rec_ucva","total.adj.pct.uci_near_erec_ucva","total.adj.pct.uci_near_rec_ucva","quality_gap_near_erec_ucva","quality_gap_near_rec_ucva","iso_2","year_end"
"8320455b-39d5-441f-9806-ed1403867f7e","4.3","8.6","7.1","1.6","3.5","7.4","5.9","1.1","5.2","9.8","8.2","2.1","4.1","8.0","8.7","1.7","2.8","6.7","7.1","1.0"," 5.3"," 9.4","10.4"," 2.4","4.2","8.4","7.7","1.6","3.5","7.4","6.7","1.2","5.0","9.3","8.8","2.0","2764","5484","4515","1020","1710","3363","3652"," 708","4474","8847","8167","1727","67","67","93","93","160","160","31","18","47","19","78","37","46.3","26.9","50.5","20.4","48.8","23.1","45.9","25.8","51.2","20.7","49.1","22.8","34.1","14.4","57.7","37.3","39.1","12.4","63.4","29.0","40.3","15.3","57.9","30.2","81","81","119","119","200","200","32","19","52","20","84","39","39.5","23.5","43.7","16.8","42.0","19.5","38.9","22.3","44.1","17.0","42.1","19.0","28.8","12.3","49.1","32.3","33.2","10.2","54.9","23.9","34.4","12.7","49.9","25.4","150","150","204","204","354","354","39","22","62","26","101","48","26.0","14.7","30.4","12.7","28.5","13.6","25.6","13.7","30.7","13.0","28.7","13.3","19.0"," 7.7","32.2","19.7","23.8"," 8.7","37.7","17.3","23.7"," 9.4","33.6","17.1","188","188","280","280","468","468","42","24","70","26","112","50","22.3","12.8","25.0"," 9.3","23.9","10.7","21.8","11.7","25.1"," 9.5","23.9","10.4","15.9"," 6.8","27.8","16.6","19.4"," 6.3","30.9","12.7","19.5"," 7.3","28.3","13.4"," 2.5","10.1"," 7.7"," 3.4"," 8.0"," 9.4"," 9.3"," 9.3","1.7","8.4","6.3","2.5","6.5","8.1","7.8","7.7"," 3.3","11.8"," 9.1"," 4.3"," 9.4","10.7","10.8","10.8"," 2.0"," 8.8"," 6.2"," 3.0"," 7.4","10.5","10.5"," 8.5","1.4","7.5","5.2","2.3","6.4","9.4","9.3","7.4"," 2.6","10.1"," 7.2"," 3.6"," 8.5","11.7","11.6"," 9.6"," 1.9"," 8.6"," 6.4"," 2.8"," 7.6","10.1","10.0"," 8.8","1.5","7.5","5.5","2.3","6.8","9.2","9.0","7.9"," 2.4"," 9.7"," 7.3"," 3.4"," 8.5","11.0","11.0"," 9.8","1054","4223","3217","1434","3333","3934","3893","3886","1270","5594","3963","1884","4737","6720","6682","5441","2027","9049","6792","2990"," 8070","10654","10575"," 9327","94","34","9"," 63.5"," 23.0","  6.1","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","1","0","2","3","0.0","0.2","0.0","1.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","3.7","0.6","0","1","0","2","3","0.0","0.1","0.0","0.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.4","0.2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0",,"0.0",0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,"100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","33.3","66.7","33.3","66.7","33.3","66.7","24.3","62.2"," 6.6","53.3","42.1","71.0","50.0","75.0","50.0","75.0","50.0","75.0","40.3","70.1","21.1","60.5","59.5","79.7",,"42.6","AD",2023
